deltat,AcX,AcY,AcZ,GravX,GravY,GravZ,QuatW,QuatX,QuatY,QuatZ,OrX,OrY,OrZ,GyX,GyY,GyZ
50,-0.08,-0.09,0.30,1.61,-9.67,0.15,0.33,-0.43,0.56,-0.63,124.06,9.50,89.06,0.00,-0.03,0.01
50,0.04,0.00,0.45,1.59,-9.67,0.16,0.34,-0.43,0.56,-0.63,123.87,9.38,89.00,-0.03,-0.01,0.08
50,-0.03,-0.32,-0.19,1.56,-9.67,0.16,0.34,-0.42,0.56,-0.63,123.75,9.13,89.00,-0.02,-0.00,0.07
50,0.04,0.02,0.17,1.53,-9.68,0.18,0.34,-0.42,0.56,-0.63,123.44,9.00,88.87,0.04,-0.02,0.04
50,0.00,-0.01,0.36,1.52,-9.68,0.18,0.34,-0.42,0.56,-0.63,123.44,8.94,88.87,-0.03,0.02,0.01
50,-0.11,-0.15,0.00,1.51,-9.68,0.18,0.34,-0.42,0.56,-0.63,123.37,8.88,88.87,-0.02,-0.03,0.04
50,-0.02,0.11,0.27,1.49,-9.69,0.18,0.34,-0.42,0.56,-0.63,123.12,8.75,88.87,0.01,-0.03,0.02
50,-0.01,-0.07,0.03,1.49,-9.69,0.18,0.34,-0.42,0.56,-0.63,123.12,8.75,88.87,0.00,-0.01,-0.00
50,-0.05,0.02,0.20,1.48,-9.69,0.19,0.34,-0.42,0.56,-0.63,123.06,8.69,88.81,0.03,-0.01,0.01
50,0.00,0.03,0.24,1.48,-9.69,0.20,0.34,-0.42,0.56,-0.63,123.06,8.69,88.75,0.00,-0.00,0.00
50,-0.01,0.00,0.23,1.48,-9.69,0.20,0.34,-0.42,0.56,-0.63,123.06,8.69,88.75,-0.03,0.02,0.00
50,-0.06,-0.02,0.06,1.48,-9.69,0.20,0.34,-0.42,0.56,-0.63,123.06,8.69,88.75,-0.00,-0.00,0.01
50,-0.05,0.04,0.13,1.48,-9.69,0.21,0.34,-0.42,0.56,-0.63,123.06,8.69,88.69,0.01,-0.01,-0.01
50,-0.07,0.08,0.21,1.48,-9.69,0.22,0.34,-0.42,0.56,-0.63,123.12,8.69,88.69,-0.01,0.02,0.00
50,-0.04,0.03,0.10,1.48,-9.69,0.23,0.34,-0.42,0.56,-0.63,123.06,8.69,88.56,0.02,-0.01,0.01
50,-0.02,0.07,0.16,1.47,-9.69,0.24,0.34,-0.42,0.56,-0.63,123.06,8.63,88.56,-0.01,0.01,0.00
50,-0.01,0.09,0.24,1.47,-9.69,0.24,0.34,-0.42,0.56,-0.63,123.06,8.63,88.50,-0.01,-0.00,0.00
50,-0.03,0.10,0.12,1.47,-9.69,0.24,0.34,-0.42,0.56,-0.63,123.06,8.63,88.50,-0.03,-0.00,0.02
50,-0.07,0.05,0.07,1.47,-9.69,0.24,0.34,-0.42,0.56,-0.63,123.06,8.56,88.56,-0.01,0.00,-0.01
51,-0.03,0.01,0.12,1.47,-9.69,0.24,0.34,-0.42,0.56,-0.63,123.06,8.63,88.56,0.00,0.01,-0.02
50,-0.07,0.05,0.14,1.48,-9.69,0.24,0.34,-0.42,0.56,-0.63,123.12,8.69,88.50,0.01,-0.01,-0.01
50,-0.04,0.08,0.21,1.48,-9.69,0.26,0.34,-0.42,0.56,-0.63,123.12,8.69,88.44,0.02,-0.01,0.00
50,-0.09,0.14,0.03,1.48,-9.69,0.26,0.34,-0.42,0.56,-0.63,123.06,8.69,88.37,-0.02,0.01,0.02
50,-0.11,0.00,-0.05,1.46,-9.69,0.26,0.34,-0.42,0.56,-0.63,123.00,8.56,88.37,0.02,-0.01,0.02
50,-0.08,0.04,0.02,1.45,-9.69,0.28,0.34,-0.42,0.56,-0.63,122.94,8.50,88.25,0.07,0.00,0.00
50,0.01,0.12,-0.04,1.42,-9.69,0.28,0.34,-0.42,0.56,-0.63,122.69,8.38,88.31,-0.04,-0.09,0.13
50,0.02,-0.06,0.21,1.38,-9.70,0.23,0.35,-0.42,0.56,-0.63,122.19,8.13,88.56,-0.07,-0.06,0.02
50,0.00,0.05,0.51,1.39,-9.70,0.24,0.35,-0.42,0.56,-0.63,122.19,8.13,88.56,-0.01,0.00,-0.01
50,-0.30,-0.28,0.20,1.38,-9.70,0.30,0.35,-0.42,0.56,-0.63,122.06,8.06,88.19,0.08,0.01,0.02
50,-0.02,0.23,0.11,1.37,-9.70,0.35,0.35,-0.42,0.55,-0.63,121.94,8.00,87.87,0.10,-0.02,-0.01
50,-0.04,0.31,-0.25,1.38,-9.70,0.36,0.35,-0.42,0.55,-0.63,122.00,8.06,87.81,-0.06,0.02,-0.06
50,-0.10,-0.12,-0.18,1.44,-9.69,0.33,0.35,-0.42,0.55,-0.63,122.37,8.44,88.00,-0.05,-0.04,-0.03
50,0.05,-0.05,0.24,1.42,-9.69,0.28,0.35,-0.42,0.55,-0.63,122.06,8.31,88.25,-0.08,-0.11,0.04
50,-0.01,0.16,0.29,1.40,-9.70,0.26,0.35,-0.42,0.55,-0.63,121.75,8.25,88.37,-0.05,-0.03,0.03
50,-0.13,-0.18,0.18,1.42,-9.69,0.25,0.35,-0.42,0.55,-0.63,121.75,8.31,88.44,0.04,-0.07,-0.07
50,-0.01,0.01,0.16,1.43,-9.69,0.26,0.35,-0.43,0.55,-0.63,121.69,8.44,88.44,0.00,-0.07,0.00
50,0.08,0.35,0.08,1.43,-9.69,0.25,0.35,-0.43,0.55,-0.63,121.69,8.44,88.44,-0.01,0.01,-0.02
50,-0.12,-0.08,0.20,1.46,-9.69,0.24,0.35,-0.43,0.55,-0.63,121.81,8.56,88.50,-0.03,0.01,-0.02
50,-0.02,0.02,-0.04,1.46,-9.69,0.25,0.35,-0.43,0.55,-0.63,121.69,8.56,88.44,0.09,-0.06,-0.01
50,-0.05,0.07,0.12,1.46,-9.69,0.27,0.35,-0.43,0.55,-0.63,121.62,8.56,88.37,0.05,-0.01,0.01
50,-0.03,0.08,0.05,1.45,-9.69,0.27,0.35,-0.43,0.55,-0.63,121.62,8.50,88.31,-0.02,0.03,0.01
50,-0.03,0.11,0.14,1.45,-9.69,0.26,0.35,-0.43,0.55,-0.63,121.69,8.50,88.37,-0.03,0.01,0.01
50,0.03,0.07,0.13,1.45,-9.69,0.24,0.35,-0.43,0.55,-0.63,121.75,8.50,88.50,-0.06,0.03,0.01
50,-0.08,0.06,-0.12,1.45,-9.69,0.22,0.35,-0.43,0.55,-0.63,121.75,8.50,88.62,-0.03,0.00,-0.00
50,-0.02,0.01,0.13,1.45,-9.69,0.23,0.35,-0.43,0.55,-0.63,121.81,8.50,88.56,0.04,0.00,-0.02
50,-0.05,0.01,0.02,1.45,-9.69,0.26,0.35,-0.43,0.55,-0.63,121.81,8.50,88.44,0.03,0.01,0.00
50,-0.07,0.03,0.05,1.45,-9.69,0.27,0.35,-0.43,0.55,-0.63,121.75,8.50,88.31,0.03,-0.00,0.06
50,0.02,0.00,0.13,1.42,-9.69,0.28,0.35,-0.42,0.55,-0.63,121.62,8.38,88.25,0.00,-0.00,0.07
51,0.11,0.24,0.02,1.38,-9.70,0.27,0.35,-0.42,0.55,-0.63,121.37,8.13,88.31,-0.08,-0.01,0.10
50,-0.07,0.07,0.08,1.35,-9.70,0.25,0.35,-0.42,0.55,-0.62,121.19,7.94,88.44,-0.05,0.00,0.05
50,-0.05,0.07,0.18,1.35,-9.70,0.25,0.35,-0.42,0.55,-0.62,121.19,7.88,88.44,-0.01,0.01,0.01
50,-0.07,-0.10,0.07,1.34,-9.71,0.25,0.35,-0.42,0.56,-0.62,121.19,7.88,88.44,-0.01,-0.01,0.02
50,-0.06,0.06,0.07,1.33,-9.71,0.25,0.35,-0.42,0.56,-0.62,121.06,7.81,88.44,-0.01,-0.01,0.01
50,-0.04,0.02,0.06,1.33,-9.71,0.25,0.35,-0.42,0.55,-0.62,121.00,7.81,88.44,-0.01,-0.02,0.01
50,0.00,0.16,0.10,1.33,-9.71,0.24,0.35,-0.42,0.56,-0.62,120.94,7.75,88.50,-0.04,-0.01,-0.01
50,-0.05,-0.01,0.08,1.34,-9.71,0.24,0.35,-0.42,0.55,-0.62,121.06,7.88,88.50,0.01,-0.00,-0.01
50,-0.12,0.00,0.06,1.34,-9.71,0.24,0.35,-0.42,0.55,-0.62,121.06,7.88,88.50,-0.01,-0.00,0.01
50,-0.09,0.07,-0.01,1.34,-9.71,0.25,0.35,-0.42,0.55,-0.62,121.00,7.88,88.44,0.04,-0.02,-0.01
50,0.03,0.26,0.28,1.33,-9.71,0.24,0.35,-0.42,0.55,-0.62,120.87,7.81,88.50,-0.04,-0.03,0.04
50,-0.03,0.08,0.16,1.33,-9.71,0.24,0.35,-0.42,0.55,-0.62,120.87,7.81,88.50,0.02,0.01,-0.01
50,-0.10,-0.36,0.50,1.32,-9.71,0.22,0.35,-0.42,0.56,-0.62,121.00,7.81,88.62,-0.14,0.11,0.03
50,-0.01,-0.10,0.48,1.25,-9.72,0.15,0.35,-0.42,0.56,-0.62,121.37,7.38,89.06,-0.31,0.44,0.22
50,0.13,-1.21,1.35,1.19,-9.73,0.17,0.34,-0.41,0.57,-0.63,122.62,6.94,88.94,-0.01,0.73,0.12
50,0.18,-2.65,2.91,0.97,-9.75,0.30,0.34,-0.39,0.58,-0.63,122.94,5.69,88.19,0.49,0.60,0.69
50,-1.49,-4.02,0.57,0.54,-9.76,0.72,0.35,-0.35,0.58,-0.65,122.75,3.13,85.75,1.12,1.13,0.76
50,1.08,-1.81,0.02,0.05,-9.72,1.25,0.36,-0.31,0.58,-0.66,123.12,0.31,82.62,1.19,1.07,0.96
50,0.45,-2.06,-2.74,-0.43,-9.58,2.01,0.38,-0.27,0.56,-0.68,122.31,-2.50,78.12,1.64,0.48,0.87
50,0.15,-0.77,-2.92,-0.93,-9.39,2.65,0.40,-0.24,0.55,-0.69,120.69,-5.44,74.19,1.29,0.43,1.09
50,0.90,-0.61,-2.58,-1.43,-9.15,3.20,0.42,-0.21,0.53,-0.70,118.44,-8.38,70.69,1.46,-0.18,0.95
50,-0.30,-0.66,-1.78,-1.75,-8.81,3.92,0.44,-0.19,0.51,-0.71,115.87,-10.25,66.00,1.50,-0.41,0.90
50,1.24,-0.45,-2.15,-2.02,-8.35,4.71,0.47,-0.17,0.48,-0.72,113.50,-11.88,60.56,2.00,-0.48,0.81
50,0.17,0.25,-2.86,-2.19,-7.81,5.50,0.50,-0.15,0.44,-0.73,111.31,-12.94,54.81,1.79,-0.61,0.73
50,1.45,1.62,-2.05,-2.24,-7.23,6.22,0.52,-0.13,0.41,-0.74,109.19,-13.25,49.25,1.94,-0.73,0.61
50,0.90,1.37,-1.84,-2.16,-6.56,6.95,0.55,-0.12,0.36,-0.75,107.56,-12.69,43.38,1.66,-0.83,0.41
50,-0.33,0.92,-0.17,-1.99,-5.94,7.53,0.56,-0.11,0.32,-0.75,106.31,-11.69,38.25,1.77,-0.59,0.30
50,0.73,1.17,-1.55,-1.92,-5.16,8.10,0.58,-0.09,0.28,-0.76,105.06,-11.31,32.50,1.88,-0.54,0.56
50,-0.72,0.79,0.72,-1.72,-4.39,8.59,0.60,-0.07,0.24,-0.76,103.81,-10.13,27.06,2.09,-0.86,0.40
50,1.20,0.89,-1.50,-1.42,-3.38,9.09,0.61,-0.05,0.18,-0.77,102.87,-8.38,20.44,2.20,-0.94,0.45
50,0.03,0.36,-1.05,-1.03,-2.43,9.44,0.62,-0.04,0.13,-0.77,102.19,-6.00,14.44,2.15,-0.92,0.11
50,0.33,0.71,-0.90,-0.70,-1.63,9.64,0.63,-0.02,0.09,-0.77,101.56,-4.06,9.56,1.08,-0.54,0.18
50,1.68,1.02,-1.88,-0.49,-1.07,9.73,0.63,-0.02,0.06,-0.77,101.19,-2.88,6.25,1.14,-0.57,0.00
50,-0.32,1.22,0.98,-0.17,-0.70,9.77,0.63,-0.02,0.03,-0.77,101.44,-1.00,4.13,0.79,-0.57,-0.13
50,-0.12,0.61,-0.29,-0.03,-0.31,9.80,0.63,-0.01,0.01,-0.78,101.62,-0.19,1.81,0.80,-0.16,-0.02
50,0.47,1.68,-0.76,0.02,-0.06,9.80,0.63,-0.00,0.00,-0.78,101.94,0.12,0.31,0.34,-0.14,-0.22
50,0.11,0.65,0.23,0.11,0.08,9.80,0.62,-0.00,-0.01,-0.78,103.00,0.63,-0.44,0.22,-0.12,-0.47
50,1.28,1.31,0.16,0.16,0.12,9.80,0.61,-0.00,-0.01,-0.79,104.19,0.94,-0.75,0.09,-0.19,-0.48
50,-0.16,0.40,-0.34,0.40,0.27,9.79,0.60,-0.01,-0.02,-0.80,105.94,2.31,-1.56,0.31,-0.58,-0.70
50,-1.16,-0.37,0.60,0.53,0.25,9.78,0.59,-0.01,-0.03,-0.81,107.56,3.06,-1.50,-0.35,-0.03,-0.40
50,0.46,0.46,0.01,0.32,0.07,9.80,0.58,-0.01,-0.01,-0.81,108.62,1.88,-0.37,-0.32,0.56,-0.40
50,-0.10,0.71,1.30,0.28,-0.01,9.80,0.57,-0.01,-0.01,-0.82,109.87,1.63,0.06,0.09,-0.31,-0.43
50,-0.71,-0.23,-1.58,0.43,0.22,9.79,0.57,-0.01,-0.02,-0.82,110.75,2.50,-1.25,0.32,-0.15,-0.29
50,0.12,1.40,-0.29,0.36,0.19,9.79,0.56,-0.01,-0.02,-0.83,111.56,2.06,-1.06,-0.08,0.26,-0.28
50,0.09,0.52,-2.23,0.25,0.28,9.79,0.55,-0.00,-0.02,-0.83,112.56,1.44,-1.63,0.24,0.11,-0.41
50,-1.38,-0.13,0.98,0.23,0.18,9.80,0.55,-0.00,-0.01,-0.84,113.75,1.37,-1.06,-0.47,0.10,-0.36
50,0.58,0.32,1.01,0.12,0.08,9.80,0.55,-0.00,-0.01,-0.84,113.69,0.69,-0.50,-0.13,0.25,0.20
50,0.58,0.75,2.01,0.14,0.12,9.80,0.55,-0.00,-0.01,-0.84,113.56,0.81,-0.69,0.26,-0.43,0.02
50,0.17,0.65,1.91,0.37,0.36,9.79,0.54,-0.01,-0.03,-0.84,113.94,2.19,-2.13,0.64,-0.39,-0.19
50,-2.13,-1.83,-2.11,0.33,0.64,9.77,0.53,0.00,-0.04,-0.84,115.25,1.94,-3.75,0.22,0.10,-0.50
50,0.59,1.00,1.25,0.24,0.45,9.79,0.53,0.00,-0.03,-0.85,115.56,1.37,-2.63,-0.37,0.40,0.00
50,-0.06,-0.76,-0.20,0.10,0.38,9.79,0.53,0.01,-0.02,-0.85,116.00,0.56,-2.19,0.01,0.10,-0.40
50,-0.21,-0.34,0.44,0.18,0.37,9.79,0.52,0.00,-0.02,-0.85,116.62,1.06,-2.13,-0.12,0.02,-0.17
50,0.39,-0.25,0.16,0.04,0.22,9.80,0.52,0.00,-0.01,-0.85,117.06,0.37,-1.44,-0.32,0.26,-0.33
50,-0.36,-0.59,-0.09,0.10,0.14,9.80,0.52,-0.00,-0.01,-0.86,117.56,0.50,-0.88,-0.15,-0.17,0.00
50,1.03,0.55,-0.44,0.10,-0.04,9.80,0.51,-0.01,-0.00,-0.86,118.06,0.56,0.00,-0.53,-0.06,-0.42
50,-0.52,-1.57,0.02,0.22,-0.18,9.80,0.51,-0.01,0.00,-0.86,119.12,1.31,1.19,0.23,0.04,-0.27
50,0.51,0.77,0.15,0.19,0.00,9.80,0.50,-0.01,-0.01,-0.86,119.69,1.19,-0.06,-0.12,0.14,-0.11
51,0.69,-0.40,0.13,0.18,0.00,9.80,0.49,-0.01,-0.00,-0.87,120.37,1.06,0.00,-0.16,-0.07,-0.51
50,0.53,0.17,-0.14,0.15,-0.04,9.80,0.49,-0.01,-0.00,-0.87,121.44,0.94,0.25,0.07,0.16,-0.28
50,0.48,0.18,0.35,0.08,-0.17,9.80,0.48,-0.01,0.01,-0.88,122.37,0.50,0.75,-0.42,0.07,-0.48
50,0.40,-0.59,-0.01,0.06,-0.18,9.80,0.47,-0.01,0.01,-0.88,123.75,0.37,1.06,-0.01,0.04,-0.49
50,0.32,-0.13,-0.06,0.05,-0.18,9.80,0.47,-0.01,0.01,-0.88,124.44,0.31,1.06,-0.00,0.03,-0.02
50,-0.15,0.30,-0.01,0.05,-0.18,9.80,0.47,-0.01,0.01,-0.88,124.19,0.31,1.06,-0.00,-0.01,0.08
50,-0.25,-0.33,0.00,0.04,-0.18,9.80,0.47,-0.01,0.01,-0.88,124.06,0.25,1.06,-0.00,0.07,0.17
50,-0.03,0.08,-0.04,0.03,-0.18,9.80,0.47,-0.01,0.01,-0.88,123.56,0.19,1.06,-0.00,0.00,0.11
50,0.05,0.10,-0.01,0.03,-0.18,9.80,0.47,-0.01,0.01,-0.88,123.44,0.19,1.06,-0.00,-0.00,0.01
50,-0.04,0.03,-0.03,0.03,-0.17,9.80,0.47,-0.01,0.01,-0.88,123.44,0.19,1.00,-0.00,-0.01,0.00
50,-0.03,0.00,-0.01,0.03,-0.17,9.80,0.47,-0.01,0.01,-0.88,123.37,0.19,1.00,0.00,0.01,0.03
50,0.00,0.04,-0.03,0.03,-0.17,9.80,0.48,-0.01,0.01,-0.88,123.19,0.19,1.00,-0.00,-0.00,0.06
50,0.00,0.03,-0.01,0.03,-0.17,9.80,0.48,-0.01,0.01,-0.88,123.06,0.19,1.00,-0.00,-0.01,0.05
50,-0.02,0.02,-0.01,0.03,-0.17,9.80,0.48,-0.01,0.01,-0.88,123.00,0.12,1.00,-0.00,0.00,0.06
50,0.00,0.02,-0.02,0.03,-0.17,9.80,0.48,-0.01,0.01,-0.88,122.81,0.12,1.00,0.00,0.01,0.07
50,-0.02,0.05,-0.03,0.03,-0.17,9.80,0.48,-0.01,0.01,-0.88,122.62,0.12,1.00,-0.00,0.00,0.04
50,-0.08,0.03,-0.02,0.03,-0.17,9.80,0.48,-0.01,0.01,-0.88,122.50,0.12,1.00,-0.00,0.00,0.04
50,-0.03,0.02,0.00,0.02,-0.17,9.80,0.48,-0.01,0.01,-0.88,122.31,0.12,1.00,-0.00,-0.00,0.11
50,-0.01,0.03,-0.05,0.02,-0.17,9.80,0.49,-0.01,0.01,-0.87,121.87,0.12,1.00,0.00,-0.00,0.19
50,0.00,0.02,-0.03,0.02,-0.17,9.80,0.49,-0.01,0.01,-0.87,121.44,0.12,1.00,-0.00,0.01,0.15
50,0.00,0.03,-0.04,0.02,-0.17,9.80,0.49,-0.01,0.01,-0.87,121.06,0.12,1.00,0.00,-0.00,0.11
50,0.00,0.02,-0.01,0.02,-0.17,9.80,0.49,-0.01,0.01,-0.87,120.81,0.12,1.00,0.01,0.00,0.09
50,-0.03,0.03,-0.03,0.02,-0.17,9.80,0.50,-0.01,0.01,-0.87,120.62,0.12,1.00,-0.00,-0.00,0.05
50,-0.01,0.01,-0.01,0.02,-0.17,9.80,0.50,-0.01,0.01,-0.87,120.56,0.12,1.00,0.00,-0.00,0.03
50,-0.06,0.02,-0.02,0.02,-0.17,9.80,0.50,-0.01,0.01,-0.87,120.44,0.12,1.00,-0.00,-0.00,0.04
50,-0.03,0.03,-0.03,0.02,-0.17,9.80,0.50,-0.01,0.01,-0.87,120.31,0.06,1.00,-0.00,-0.00,0.05
50,-0.03,0.02,-0.02,0.02,-0.17,9.80,0.50,-0.01,0.01,-0.87,120.19,0.06,1.00,0.00,-0.00,0.05
50,-0.02,0.04,0.01,0.01,-0.17,9.80,0.50,-0.01,0.01,-0.87,120.00,0.06,1.00,-0.00,0.00,0.06
50,-0.03,0.03,0.00,0.01,-0.17,9.80,0.50,-0.01,0.01,-0.87,119.94,0.06,1.00,-0.00,-0.01,0.02
51,-0.05,0.03,0.00,0.01,-0.17,9.80,0.50,-0.01,0.01,-0.87,119.87,0.06,1.00,0.00,0.01,0.02
50,-0.02,0.06,-0.03,0.01,-0.17,9.80,0.50,-0.01,0.01,-0.87,119.81,0.06,1.00,-0.00,0.01,0.02
50,-0.01,0.03,0.00,0.01,-0.17,9.80,0.50,-0.01,0.01,-0.87,119.75,0.06,1.00,-0.00,0.00,0.02
50,-0.03,0.02,-0.01,0.01,-0.17,9.80,0.50,-0.01,0.01,-0.86,119.69,0.06,1.00,-0.01,-0.00,0.02
50,-0.03,0.04,0.00,0.01,-0.17,9.80,0.50,-0.01,0.01,-0.86,119.62,0.06,1.00,-0.00,0.00,0.02
50,-0.01,0.04,0.00,0.01,-0.17,9.80,0.50,-0.01,0.01,-0.86,119.62,0.06,1.00,-0.00,0.00,0.00
50,-0.03,0.03,-0.02,0.01,-0.17,9.80,0.50,-0.01,0.01,-0.86,119.62,0.06,1.00,-0.00,0.00,0.01
50,-0.05,0.02,-0.01,0.01,-0.17,9.80,0.50,-0.01,0.01,-0.86,119.62,0.06,1.00,-0.00,-0.00,0.01
50,-0.01,0.05,0.01,0.01,-0.17,9.80,0.50,-0.01,0.01,-0.86,119.56,0.06,1.00,0.00,-0.00,0.02
50,-0.01,0.04,-0.02,0.01,-0.17,9.80,0.50,-0.01,0.01,-0.86,119.50,0.06,1.00,-0.00,-0.00,0.04
50,-0.02,0.03,0.01,0.01,-0.17,9.80,0.50,-0.01,0.01,-0.86,119.37,0.06,1.00,0.00,-0.00,0.04
50,-0.03,0.04,0.01,0.01,-0.17,9.80,0.50,-0.01,0.01,-0.86,119.37,0.06,1.00,0.00,-0.00,0.01
50,-0.03,0.03,-0.01,0.01,-0.17,9.80,0.50,-0.01,0.01,-0.86,119.37,0.06,1.00,-0.01,-0.01,0.01
50,-0.03,0.04,-0.02,0.01,-0.17,9.80,0.50,-0.01,0.01,-0.86,119.37,0.06,1.00,-0.00,-0.00,0.00
50,-0.05,0.04,-0.01,0.01,-0.17,9.80,0.50,-0.01,0.01,-0.86,119.31,0.06,1.00,-0.00,0.00,0.03
50,-0.03,0.01,0.01,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.31,0.06,1.00,-0.01,-0.00,0.01
50,-0.06,0.03,-0.01,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.25,0.06,1.00,0.00,0.00,0.01
50,-0.01,0.05,-0.03,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.25,0.06,1.00,0.00,0.00,0.02
50,-0.03,0.02,0.01,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.19,0.06,1.00,0.00,0.00,0.02
50,-0.03,0.01,-0.02,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.19,0.06,1.00,-0.00,-0.01,0.01
50,-0.02,0.03,-0.02,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.12,0.06,1.00,0.00,-0.00,0.01
50,-0.01,0.04,-0.03,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.12,0.06,1.00,-0.00,-0.00,0.01
50,0.00,0.03,0.02,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.12,0.06,1.00,0.00,-0.00,0.01
50,-0.03,0.02,-0.02,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.12,0.06,1.00,-0.00,-0.00,0.00
50,-0.02,0.02,0.00,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.12,0.06,1.00,0.00,-0.00,0.00
50,-0.01,0.03,-0.01,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.12,0.06,1.00,0.00,-0.00,0.00
50,-0.02,0.05,0.00,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.12,0.06,1.00,-0.01,-0.00,-0.00
50,-0.02,0.02,0.00,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.12,0.06,1.00,-0.00,0.00,-0.00
50,-0.02,0.04,-0.01,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.12,0.06,1.00,0.00,0.00,0.00
50,-0.02,0.06,-0.01,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.12,0.06,1.00,0.00,0.00,0.00
50,-0.01,0.03,-0.02,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.12,0.06,1.00,0.00,0.00,0.00
50,-0.01,0.02,0.00,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.12,0.06,1.00,-0.00,0.00,0.00
50,-0.02,0.05,0.02,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.12,0.06,1.00,-0.00,-0.00,0.00
50,-0.03,0.02,0.00,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.12,0.06,1.00,-0.00,-0.00,0.00
50,-0.02,0.05,-0.02,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.12,0.06,1.00,-0.00,-0.00,0.01
50,-0.01,0.04,0.01,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.12,0.06,1.00,-0.00,-0.00,0.00
50,-0.02,0.03,0.02,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.12,0.06,1.00,-0.00,0.00,0.00
50,-0.02,0.01,0.00,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.12,0.06,1.00,-0.00,0.00,0.00
50,-0.03,0.02,-0.03,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.12,0.06,1.00,0.00,0.00,0.01
50,-0.02,0.03,-0.02,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.12,0.06,1.00,0.00,-0.00,0.01
50,-0.05,0.03,-0.01,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.12,0.06,1.00,-0.00,-0.00,0.00
50,-0.05,0.01,0.01,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.12,0.06,1.00,0.00,-0.00,0.00
50,-0.03,0.01,-0.01,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.12,0.06,1.00,0.00,0.00,0.01
50,-0.01,0.03,-0.02,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,0.01,0.00,0.01
50,-0.01,0.02,0.00,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,-0.00,0.00,0.01
50,-0.03,0.01,-0.02,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,0.00,-0.00,-0.00
50,-0.02,0.05,0.01,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,-0.00,-0.00,-0.01
50,-0.04,0.02,-0.03,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,-0.01,0.00,-0.01
50,0.00,0.06,-0.01,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,0.00,0.00,-0.00
50,-0.01,0.03,-0.01,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,-0.00,-0.00,-0.00
50,-0.01,0.02,-0.03,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,0.00,0.00,0.00
50,-0.04,0.02,-0.01,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,-0.00,0.00,0.00
50,-0.04,0.03,-0.04,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,0.00,-0.00,0.00
50,-0.03,0.04,-0.05,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,0.01,0.00,0.00
50,0.00,0.04,-0.02,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,-0.00,0.00,0.01
50,-0.02,0.04,-0.03,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,-0.00,-0.00,-0.00
50,-0.03,0.03,-0.02,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,-0.00,-0.00,-0.00
50,-0.03,0.02,-0.03,0.01,-0.17,9.80,0.51,-0.01,0.01,-0.86,119.06,0.06,1.00,-0.00,-0.00,0.00
