deltat,AcX,AcY,AcZ,GravX,GravY,GravZ,OrX,OrY,OrZ,GyX,GyY,GyZ
50,-0.43,0.01,0.64,3.77,-9.04,-0.39,355.69,22.62,92.44,0.04,0.27,1.05
50,-0.49,-0.43,0.24,3.54,-9.13,-0.26,354.50,21.19,91.62,0.22,-0.07,0.28
50,0.09,1.24,-0.12,3.29,-9.23,-0.09,352.63,20.06,90.94,0.66,0.11,0.80
50,-7.23,-1.27,0.38,3.08,-9.30,0.00,350.38,18.31,89.94,0.05,-0.13,-0.00
50,-0.90,-0.66,-0.13,3.04,-9.29,-0.68,345.06,17.94,93.19,-0.65,-3.21,-0.37
50,0.32,-1.25,0.91,2.98,-9.26,-1.18,338.69,17.56,97.19,-0.01,-0.45,-0.21
50,-1.28,-0.61,-2.19,3.25,-9.20,-0.94,339.50,19.00,95.87,0.23,-0.43,-0.69
50,-0.96,0.74,-0.35,3.30,-9.12,-1.39,336.81,19.75,98.31,0.03,-1.91,-0.14
50,3.64,1.69,1.08,3.01,-9.27,-1.01,330.13,18.50,97.12,1.89,-0.92,1.02
50,-0.90,-0.55,-0.96,2.68,-9.40,-0.69,327.13,16.37,94.44,-0.03,1.37,1.09
50,0.23,-0.11,0.14,2.52,-9.46,-0.55,326.06,14.94,93.87,1.03,-0.10,0.14
50,-0.04,-0.55,0.49,2.29,-9.53,-0.22,324.38,14.19,91.31,-0.03,-0.06,1.24
50,-0.34,0.54,-0.61,1.87,-9.62,-0.26,321.25,11.06,91.75,0.43,-0.08,0.22
50,0.28,0.74,-0.21,1.87,-9.62,0.04,320.38,10.94,90.06,0.60,-0.13,-0.03
50,0.11,-0.69,-0.33,1.77,-9.64,0.13,319.81,10.63,89.19,0.07,0.04,0.33
50,-0.65,-0.73,-0.21,1.67,-9.65,0.26,318.50,9.88,88.50,0.37,-0.30,0.18
50,-1.26,-2.25,1.51,2.07,-9.58,-0.20,319.31,11.19,89.56,-1.58,-0.75,-1.59
50,-0.29,-0.45,-0.59,2.45,-9.49,-0.09,321.31,14.13,90.69,0.19,0.03,-0.65
50,0.64,-0.41,0.10,2.72,-9.41,0.03,322.94,15.94,89.87,0.21,0.00,-0.50
51,0.01,-0.12,-0.58,2.64,-9.44,0.16,322.81,16.06,89.12,0.39,-0.03,0.40
50,0.19,-0.52,-0.25,2.52,-9.47,0.27,344.94,14.94,88.37,0.26,-0.14,0.09
50,1.11,0.39,0.06,2.40,-9.50,0.33,344.69,14.69,88.00,0.10,0.10,0.42
50,-0.04,0.10,-0.03,2.08,-9.57,0.34,342.69,12.38,87.94,-0.01,0.04,0.45
50,0.39,0.02,0.32,2.06,-9.58,0.32,342.25,12.19,87.94,-0.05,-0.10,0.07
50,-0.46,-0.32,-0.53,2.04,-9.58,0.26,341.94,11.88,88.31,-0.16,0.02,-0.00
50,0.08,-0.01,-0.03,2.00,-9.59,0.20,341.81,11.75,88.69,-0.12,-0.02,0.12
50,0.11,-0.10,-0.49,1.98,-9.60,0.14,341.75,11.69,89.06,-0.12,-0.00,0.03
50,-0.04,-0.33,-0.07,1.99,-9.60,0.10,341.75,11.75,89.31,-0.03,-0.03,0.04
50,-0.28,-0.09,-0.39,1.91,-9.61,0.06,341.38,11.31,89.50,-0.12,-0.00,0.17
50,0.35,0.21,-0.16,1.86,-9.62,0.00,341.00,10.94,89.94,-0.13,0.00,0.07
50,-0.03,-0.20,-0.19,1.85,-9.62,-0.04,341.00,10.88,90.25,-0.03,0.00,0.03
50,0.11,-0.29,-0.14,1.83,-9.63,-0.07,340.88,10.75,90.37,-0.05,-0.01,0.05
50,0.11,-0.12,-0.18,1.80,-9.63,-0.10,340.69,10.63,90.56,0.01,0.01,0.03
50,0.20,0.06,-0.18,1.80,-9.63,-0.07,340.63,10.63,90.44,0.11,0.01,0.04
50,0.03,-0.06,-0.04,1.79,-9.64,-0.03,340.44,10.50,90.19,0.09,0.00,0.02
50,0.17,0.12,0.00,1.79,-9.64,-0.02,340.50,10.50,90.12,0.01,0.01,-0.01
50,0.07,-0.19,-0.01,1.78,-9.64,-0.02,340.50,10.50,90.06,0.01,-0.00,0.03
50,0.05,-0.14,-0.17,1.77,-9.64,-0.03,340.44,10.44,90.19,-0.03,0.00,0.03
50,0.04,-0.14,-0.17,1.76,-9.64,-0.06,340.38,10.31,90.31,-0.03,0.00,0.03
50,0.19,-0.07,0.02,1.72,-9.65,-0.06,340.13,10.13,90.37,0.00,0.00,0.09
50,0.00,-0.07,-0.08,1.69,-9.65,-0.06,339.94,9.94,90.37,-0.01,0.00,0.05
50,0.05,-0.22,0.00,1.68,-9.66,-0.09,339.81,9.88,90.50,-0.09,-0.00,0.02
50,0.29,-0.24,0.12,1.71,-9.65,-0.13,340.00,10.00,90.81,-0.13,-0.05,-0.11
50,0.05,0.79,0.04,1.75,-9.64,-0.21,340.44,10.31,91.25,-0.19,-0.21,-0.01
50,0.01,0.09,1.21,1.77,-9.64,-0.25,340.25,10.44,91.50,-0.12,-0.10,0.08
50,0.54,0.29,2.75,1.77,-9.64,-0.26,340.19,10.38,91.56,0.06,-0.03,0.08
50,0.04,0.32,1.70,1.76,-9.64,-0.28,339.00,10.31,91.69,-0.03,-0.34,0.06
50,0.27,0.69,1.54,1.75,-9.64,-0.24,338.13,10.31,91.44,0.33,-0.41,-0.08
50,0.46,-0.12,1.30,1.73,-9.65,-0.09,336.81,10.13,90.50,0.30,-0.16,0.23
50,-0.06,-0.23,-0.24,1.71,-9.65,0.12,335.63,10.06,89.25,0.70,-0.63,-0.02
50,-2.32,-1.08,-4.81,1.79,-9.63,0.44,334.00,10.50,87.37,0.89,-0.33,-0.34
50,-0.77,-3.49,-8.15,1.85,-9.51,1.50,336.63,10.88,81.00,3.01,2.77,-0.14
50,-4.36,-1.20,-7.77,1.88,-9.35,2.27,345.19,11.06,76.31,-0.44,1.97,-0.95
50,1.23,-1.40,-2.17,1.99,-9.43,1.79,346.56,11.75,79.19,-1.26,0.25,-0.29
50,0.44,0.27,-0.81,1.91,-9.51,1.40,348.50,11.19,81.62,-1.05,0.36,0.21
50,-1.38,0.13,-0.34,1.71,-9.60,1.00,349.44,10.06,84.00,-1.09,0.73,0.36
50,-1.36,-1.06,1.54,1.73,-9.61,0.86,351.50,10.13,84.81,-0.34,0.45,-0.01
50,-0.46,0.13,2.25,1.69,-9.63,0.63,351.94,9.94,86.25,-0.68,0.02,0.17
50,1.95,0.45,3.10,1.78,-9.64,0.01,346.69,10.44,89.87,-0.58,-3.69,-0.67
50,-0.71,0.11,0.17,1.81,-9.63,-0.31,340.81,10.63,91.87,0.44,-0.58,0.09
50,-0.69,1.97,-0.61,1.74,-9.64,-0.17,340.69,10.50,90.94,-0.11,-0.09,0.48
50,0.24,-0.54,0.02,1.64,-9.66,-0.11,339.81,9.81,90.69,0.11,-0.03,0.33
50,-0.08,0.18,0.02,1.51,-9.68,-0.09,338.88,9.00,90.50,0.02,-0.03,0.24
50,0.01,-0.48,-0.38,1.41,-9.70,-0.10,338.19,8.38,90.56,-0.02,-0.01,0.20
50,0.27,-0.01,0.00,1.34,-9.71,-0.10,337.69,7.88,90.62,0.00,-0.00,0.08
50,0.00,-0.07,-0.19,1.34,-9.71,-0.10,337.63,7.88,90.62,-0.00,0.01,0.01
50,0.11,-0.05,-0.18,1.34,-9.71,-0.11,337.63,7.81,90.62,0.04,0.00,0.02
50,-0.04,-0.05,0.02,1.33,-9.71,-0.07,337.56,7.81,90.50,0.08,-0.01,0.01
50,0.06,-0.01,0.06,1.33,-9.71,-0.06,337.50,7.81,90.37,0.00,-0.00,-0.00
50,0.08,-0.06,-0.17,1.33,-9.71,-0.07,337.50,7.81,90.37,-0.01,0.00,0.00
50,0.06,-0.03,-0.06,1.33,-9.71,-0.08,337.50,7.81,90.44,-0.02,-0.00,0.00
50,0.06,-0.10,-0.08,1.33,-9.71,-0.09,337.56,7.81,90.50,-0.00,-0.00,-0.01
50,0.09,-0.11,-0.06,1.34,-9.71,-0.09,337.56,7.81,90.50,0.01,-0.01,-0.02
50,0.01,-0.03,-0.05,1.34,-9.71,-0.08,337.56,7.88,90.50,0.02,0.00,-0.00
50,0.05,-0.06,-0.09,1.35,-9.71,-0.08,337.63,7.88,90.50,0.00,-0.00,-0.00
50,0.03,-0.02,0.02,1.35,-9.71,-0.08,337.63,7.88,90.50,-0.01,-0.00,0.00
50,0.03,-0.05,-0.15,1.35,-9.71,-0.08,337.63,7.88,90.50,-0.01,-0.00,-0.00
51,0.05,-0.07,-0.10,1.35,-9.71,-0.09,337.63,7.88,90.50,-0.01,-0.00,0.01
50,0.03,-0.06,-0.14,1.35,-9.71,-0.09,337.63,7.88,90.50,0.00,-0.00,0.00
50,0.01,-0.07,-0.11,1.35,-9.71,-0.09,337.63,7.88,90.50,-0.00,0.00,0.00
50,0.02,-0.11,0.00,1.35,-9.71,-0.10,337.63,7.88,90.56,-0.03,0.01,0.02
50,-0.01,0.04,0.07,1.35,-9.71,-0.13,337.69,7.88,90.69,-0.08,0.02,-0.02
50,0.39,0.10,0.00,1.39,-9.70,-0.18,338.00,8.06,91.12,-0.13,0.09,-0.11
50,0.29,-0.64,0.35,1.45,-9.69,-0.07,339.06,8.44,90.56,0.21,0.35,-0.15
50,0.16,0.08,0.24,1.50,-9.69,0.00,340.38,8.69,90.12,0.11,0.41,-0.08
50,0.65,-0.30,0.82,1.61,-9.67,0.13,341.25,9.31,89.37,0.25,0.08,-0.25
50,1.44,-1.37,1.51,1.78,-9.64,0.25,342.13,10.19,88.62,0.26,-0.15,-0.42
50,0.97,-2.41,1.55,2.09,-9.57,0.46,342.63,11.75,87.56,0.60,-0.39,-0.76
50,-0.09,-1.23,-0.88,2.82,-9.35,0.86,344.63,15.63,85.25,0.97,-0.46,-1.71
50,1.50,-1.92,1.29,3.76,-8.91,1.56,350.06,21.62,81.06,1.51,0.64,-2.17
50,-2.25,-1.14,-4.14,4.12,-8.67,1.96,353.19,24.25,77.62,0.34,-0.05,-0.50
50,-0.61,3.04,-0.77,4.69,-8.13,2.83,357.50,27.87,72.62,1.71,1.85,-1.73
50,-0.63,0.37,-3.15,5.02,-7.66,3.48,0.19,30.31,66.12,1.16,-0.00,-0.91
50,-0.45,1.49,-0.93,5.17,-7.26,4.07,2.44,31.56,61.88,1.17,1.26,-0.84
50,-0.83,0.68,-1.73,5.52,-6.57,4.72,4.94,33.75,55.63,1.73,0.31,-1.22
50,-2.52,0.76,-1.04,5.82,-5.67,5.47,8.38,36.44,48.00,1.58,1.18,-1.90
50,-2.33,1.57,-2.79,5.40,-4.98,6.49,11.81,33.56,38.38,1.55,2.03,-0.48
50,-1.81,1.44,-3.38,5.53,-4.48,6.73,12.31,34.50,34.50,0.97,0.42,-0.37
50,-0.77,0.85,-2.08,5.19,-4.29,7.12,13.56,32.44,31.19,0.21,1.36,0.00
50,-0.18,1.20,-1.31,4.88,-4.09,7.45,13.38,30.50,29.50,0.78,1.16,0.19
50,-0.04,2.19,2.76,4.52,-3.59,7.91,14.13,27.94,25.19,1.15,1.07,-0.36
50,-0.45,0.25,1.22,4.32,-3.27,8.16,13.56,26.12,21.87,1.10,0.14,0.43
50,-0.92,-1.34,-1.85,4.32,-3.04,8.25,10.94,26.12,20.19,0.73,-0.54,0.43
50,-0.61,-1.55,-1.92,4.58,-2.97,8.14,9.44,27.81,20.00,0.39,-0.66,0.01
50,-1.05,0.72,-2.03,3.85,-2.40,8.68,8.25,23.12,15.44,1.78,3.27,0.46
50,-2.21,-0.35,0.54,2.39,-1.88,9.31,9.06,14.13,11.44,0.56,2.89,0.04
51,0.66,-1.61,-0.92,1.56,-1.88,9.49,5.38,9.19,11.19,0.08,0.88,1.18
50,-0.23,1.66,-0.84,0.78,-1.60,9.64,359.69,4.56,9.44,1.39,1.61,2.16
50,-1.10,-2.46,1.68,-0.10,-1.07,9.74,352.88,-0.63,6.31,0.87,2.24,2.56
50,1.33,0.92,0.18,0.08,-1.54,9.68,349.56,0.50,9.00,-1.65,-0.99,0.07
50,-0.22,0.28,-2.48,-0.19,-1.10,9.74,348.38,-1.12,6.44,2.81,0.07,1.15
50,0.50,-8.56,0.15,-0.32,-0.10,9.80,342.44,-1.81,0.56,-0.71,-0.10,3.29
50,0.84,9.05,-0.69,-0.32,-0.29,9.79,328.75,-1.88,1.69,-0.03,-0.14,3.50
50,-0.10,0.46,0.09,-0.32,-0.13,9.80,326.81,-1.88,0.75,0.29,0.02,0.07
50,0.02,-1.00,-0.92,-0.33,-0.10,9.80,326.56,-1.88,0.63,0.18,-0.02,0.15
50,0.03,0.34,-1.04,-0.32,0.04,9.80,326.44,-1.88,-0.19,-0.17,-0.01,-0.06
50,-0.33,-0.25,-0.29,-0.33,0.07,9.80,326.56,-1.94,-0.37,0.04,0.01,-0.07
50,0.09,0.15,-0.35,-0.33,0.10,9.80,326.56,-1.94,-0.56,0.10,0.00,-0.06
50,-0.13,0.21,-0.41,-0.33,0.12,9.80,326.69,-1.94,-0.69,0.00,0.00,-0.04
50,2.55,-1.44,-0.89,-0.33,0.11,9.80,326.88,-1.88,-0.63,0.02,0.00,-0.07
50,-4.77,-1.37,-0.51,-0.32,0.13,9.80,326.56,-1.88,-0.75,-0.06,-0.01,-0.08
50,0.72,-0.20,-0.39,-0.34,0.14,9.79,326.44,-2.00,-0.81,0.00,0.00,0.23
50,-0.26,0.45,-0.36,-0.33,0.11,9.80,325.81,-1.88,-0.69,-0.11,-0.03,0.09
50,0.23,0.03,-0.08,-0.32,0.11,9.80,325.56,-1.88,-0.63,0.12,-0.01,0.16
50,-1.19,1.45,-0.60,-0.32,0.09,9.80,325.13,-1.88,-0.50,0.02,0.02,-0.26
50,1.31,-0.40,-0.49,-0.33,0.12,9.79,327.13,-1.94,-0.69,0.07,0.01,-0.89
50,0.02,-0.08,-0.51,-0.34,0.12,9.79,328.81,-2.00,-0.75,0.00,-0.00,-0.20
50,0.07,0.23,-0.46,-0.34,0.12,9.79,329.06,-2.00,-0.69,-0.00,0.00,-0.01
50,0.88,-0.35,-0.47,-0.34,0.12,9.79,329.00,-2.00,-0.69,-0.00,0.01,-0.03
50,-0.20,-0.36,-0.49,-0.34,0.11,9.79,329.00,-2.00,-0.63,-0.00,-0.01,0.23
50,0.59,-0.02,-0.38,-0.34,0.13,9.79,328.06,-1.94,-0.75,0.05,0.02,0.20
50,-0.30,0.25,-0.40,-0.35,0.19,9.79,327.31,-2.06,-1.00,0.19,0.02,0.21
50,0.02,0.36,-0.27,-0.37,0.27,9.79,326.69,-2.13,-1.44,0.18,-0.01,0.15
50,-0.04,-0.22,-0.59,-0.38,0.39,9.79,326.31,-2.19,-2.13,0.24,0.05,0.15
50,0.06,1.10,0.14,-0.39,0.53,9.78,325.75,-2.25,-2.94,0.27,0.04,0.26
50,-0.67,0.24,-0.13,-0.36,0.53,9.78,325.13,-2.19,-3.06,0.00,-0.04,0.20
50,1.86,0.61,-1.37,-0.23,0.45,9.79,325.31,-1.37,-2.56,-0.16,-0.14,0.07
50,-0.87,1.70,7.50,0.05,0.61,9.78,323.94,0.00,-3.56,0.40,-0.76,0.55
50,1.59,0.49,3.76,-0.01,0.12,9.80,324.56,0.12,-1.50,-1.42,0.36,-0.55
50,-0.75,-1.70,-1.05,0.03,-0.31,9.80,325.13,-0.06,1.56,-0.75,-0.38,0.07
50,-1.57,-1.96,-5.57,0.26,-0.23,9.80,324.69,1.31,1.75,0.35,-0.38,0.02
50,-1.20,0.10,-3.84,0.42,0.21,9.79,325.25,2.25,-0.75,0.94,-0.33,-0.24
50,-0.86,0.63,-5.10,0.59,0.43,9.77,325.56,3.31,-2.38,0.35,-0.33,-0.08
50,0.08,1.11,-4.82,0.55,0.42,9.78,325.63,3.25,-2.56,-0.14,0.05,0.09
50,-1.83,0.65,-2.83,0.48,0.26,9.79,324.81,3.00,-1.69,-0.29,0.22,0.30
50,0.37,-1.13,-3.68,0.06,0.03,9.80,324.81,0.94,-0.37,-0.55,1.03,-0.15
50,0.27,-1.47,-4.01,-0.48,-0.07,9.79,325.19,-2.25,0.50,-0.20,1.18,-0.19
50,0.69,1.18,6.26,-0.69,0.33,9.77,326.00,-3.88,-1.44,1.01,0.28,-0.23
50,-0.94,-4.40,-9.81,-0.58,-0.05,9.78,326.63,-3.38,-0.25,-3.92,0.59,-0.16
50,-1.30,-2.60,-0.12,-0.48,0.46,9.78,326.63,-2.94,-2.00,1.04,-0.21,0.03
50,-1.07,-0.23,0.03,-0.43,0.56,9.78,326.69,-2.63,-3.19,0.31,-0.16,-0.09
50,3.27,1.39,7.63,-0.12,0.96,9.75,326.00,-1.50,-5.13,1.18,-0.99,0.70
50,1.68,2.80,6.92,-0.15,0.43,9.79,325.13,-1.06,-3.75,-2.26,0.06,-0.26
50,-3.41,-0.95,1.31,0.63,0.04,9.78,324.75,2.63,-0.56,-0.44,-2.05,0.26
50,-0.48,-1.26,-7.42,1.17,-0.19,9.73,325.44,6.38,0.94,-0.59,-0.92,-0.41
50,-0.81,0.69,-7.14,1.58,-0.06,9.67,325.56,9.25,0.37,0.69,-1.07,0.25
50,-1.98,0.24,-9.80,1.60,0.04,9.67,325.19,9.69,-0.19,0.04,0.40,-0.02
50,-0.99,1.09,-6.54,1.21,0.13,9.72,325.25,7.63,-0.69,0.21,0.89,0.02
50,-1.49,0.10,-3.93,0.79,0.06,9.77,325.31,4.63,-0.37,-0.43,1.32,-0.23
50,0.36,-0.90,2.13,0.07,-0.06,9.80,325.88,0.37,0.37,-0.11,1.24,0.04
50,-0.29,0.68,6.51,-0.46,-0.29,9.79,326.00,-2.69,1.69,-0.69,1.15,-0.38
50,1.30,-1.44,1.78,-0.81,-0.62,9.75,326.38,-4.69,3.63,-0.60,0.21,0.28
50,-2.89,-0.83,3.29,-0.65,-0.69,9.76,325.50,-3.81,4.00,-0.11,-0.08,-0.11
50,-0.76,-0.48,-0.45,-0.71,-0.82,9.74,326.13,-4.13,4.81,-0.08,-0.16,0.11
51,1.38,1.36,11.48,-0.57,-0.53,9.77,326.38,-3.31,3.06,0.65,-0.45,-0.27
50,0.44,0.49,7.41,-0.14,-0.41,9.79,326.75,-0.81,2.44,0.24,-1.43,0.02
50,-0.62,0.36,-0.67,0.69,-0.24,9.77,326.50,4.06,1.44,0.26,-1.74,-0.04
50,0.72,-0.77,-7.51,1.14,-0.03,9.73,326.69,6.69,0.19,0.81,-0.96,0.17
50,-3.67,1.08,-6.79,1.70,0.20,9.65,324.63,10.00,-1.19,0.66,-1.02,0.68
50,-1.64,0.53,-4.78,1.70,0.29,9.65,324.44,9.94,-1.75,-0.28,0.31,-0.11
50,-2.33,-0.64,-7.94,1.64,0.16,9.66,324.44,9.63,-0.94,-0.06,0.04,0.03
50,-1.51,-1.03,-6.03,1.42,0.10,9.70,325.13,8.31,-0.56,-0.45,0.90,-0.41
50,-0.83,-1.40,-7.80,0.87,-0.06,9.76,326.44,5.06,0.37,0.12,1.15,-0.41
50,1.15,1.52,4.99,0.34,0.09,9.80,327.44,1.94,-0.50,-0.18,1.24,-0.40
50,2.65,1.45,7.63,-0.02,-0.02,9.80,327.50,-0.06,0.12,-0.25,0.18,0.40
50,-1.83,-0.71,2.22,0.18,-0.17,9.80,325.56,1.06,1.00,-0.15,-0.44,0.43
50,2.90,0.34,0.74,0.17,0.00,9.80,326.56,1.00,0.00,0.69,0.19,-0.61
50,-0.83,0.16,-3.52,-0.20,0.07,9.80,327.56,-1.12,-0.44,-0.47,0.79,-0.36
50,1.86,-0.51,-1.20,-0.52,0.23,9.78,328.94,-3.06,-1.37,0.24,0.52,-0.50
50,-0.51,0.31,-0.54,-0.51,0.32,9.78,329.38,-3.00,-1.88,0.45,-0.09,-0.07
50,0.40,-0.13,-0.60,-0.48,0.42,9.78,329.63,-2.81,-2.44,-0.06,-0.02,-0.02
50,0.28,0.14,-0.49,-0.48,0.38,9.78,329.69,-2.81,-2.25,-0.05,-0.01,0.00
50,-0.01,-0.16,-0.46,-0.47,0.34,9.78,329.56,-2.75,-2.06,-0.10,-0.01,0.06
50,-0.10,0.19,-0.41,-0.47,0.31,9.78,329.31,-2.75,-1.81,-0.05,0.00,0.07
50,0.14,-0.18,-0.46,-0.47,0.29,9.79,329.13,-2.75,-1.75,-0.04,0.00,0.09
50,0.09,0.42,-0.38,-0.47,0.27,9.79,328.50,-2.75,-1.63,-0.03,-0.01,0.01
50,0.17,0.17,-0.41,-0.47,0.26,9.79,327.94,-2.75,-1.56,-0.03,0.01,0.00
50,-0.01,0.10,-0.40,-0.47,0.23,9.79,327.56,-2.75,-1.37,-0.08,0.01,-0.01
50,0.22,0.15,-0.45,-0.48,0.20,9.79,327.06,-2.75,-1.19,-0.06,0.02,-0.00
50,0.23,-0.10,-0.44,-0.48,0.11,9.79,326.75,-2.81,-0.75,-0.15,-0.00,-0.01
50,0.03,0.01,-0.41,-0.48,0.09,9.79,326.50,-2.81,-0.56,-0.01,-0.01,-0.02
50,0.02,0.06,-0.41,-0.48,0.09,9.79,326.50,-2.81,-0.56,0.00,0.00,-0.01
50,0.00,0.00,-0.40,-0.48,0.11,9.79,326.38,-2.81,-0.63,0.04,0.00,-0.00
51,0.00,0.28,-0.42,-0.48,0.17,9.79,326.06,-2.81,-0.94,0.13,0.00,0.00
50,0.29,-0.23,-0.24,-0.48,0.26,9.79,325.94,-2.81,-1.37,0.22,0.02,-0.02
50,-0.24,0.29,0.37,-0.48,0.51,9.78,325.81,-2.81,-2.63,0.57,-0.05,-0.02
50,0.62,-0.26,3.04,-0.69,1.28,9.69,326.25,-3.75,-6.31,2.18,0.59,-0.30
50,-0.09,-1.22,-1.17,-0.62,1.77,9.62,326.63,-3.81,-9.75,1.23,-0.37,0.07
50,-0.17,-1.28,-0.35,-0.47,2.67,9.42,326.81,-2.81,-14.56,2.13,-0.21,-0.22
50,-0.46,-1.53,-1.99,-0.44,3.68,9.07,327.88,-2.44,-20.75,2.33,-0.12,-0.36
50,1.31,-1.32,-0.18,-0.46,4.92,8.46,329.13,-2.88,-28.62,3.08,-0.35,-0.22
50,-1.04,-0.57,-3.70,-0.41,5.68,7.98,329.63,-2.44,-35.44,2.24,-0.02,-0.25
50,1.70,-1.18,-2.78,-0.67,6.85,6.98,331.06,-3.88,-42.88,3.01,-0.10,-0.46
50,-1.24,0.26,-5.15,-0.58,7.68,6.05,331.25,-3.50,-50.13,2.61,-0.01,0.31
50,-0.07,0.55,-1.14,-0.62,8.44,4.94,331.19,-3.63,-58.25,2.66,0.09,-0.03
50,0.41,0.56,-1.43,-0.62,8.87,4.11,330.75,-3.63,-65.12,2.44,0.18,0.11
50,-0.04,0.86,-0.81,-0.66,9.27,3.10,330.63,-3.88,-71.50,2.30,0.17,-0.11
50,1.23,1.02,-1.78,-0.79,9.53,2.15,329.88,-4.63,-77.25,1.86,0.89,-0.05
50,-0.84,0.43,-0.26,-0.94,9.67,1.29,329.56,-5.50,-82.31,1.71,0.40,-0.39
50,0.97,0.97,-1.14,-1.22,9.70,0.74,330.56,-7.19,-85.56,0.42,0.37,-0.65
50,0.02,0.96,-0.44,-1.31,9.71,0.34,330.44,-7.69,-87.94,1.16,0.15,-0.04
50,0.73,-0.98,-0.51,-1.36,9.71,-0.02,330.06,-7.94,-90.06,0.67,0.20,-0.01
50,-0.28,-0.74,-0.40,-1.29,9.71,-0.19,329.25,-7.56,-91.12,-0.09,-0.09,0.11
50,1.61,-0.42,-0.53,-1.29,9.71,-0.12,329.56,-7.56,-90.75,-0.00,-0.24,0.06
50,-0.80,-0.34,-0.51,-1.17,9.73,-0.04,329.38,-6.88,-90.25,-0.17,-0.17,0.27
50,0.37,-1.05,-0.51,-1.12,9.74,-0.04,329.56,-6.56,-90.19,-0.03,-0.20,0.13
50,-0.11,0.02,-0.44,-1.03,9.75,-0.04,329.56,-6.00,-90.25,0.10,-0.19,0.15
50,0.50,-0.71,-0.59,-1.00,9.75,-0.07,329.81,-5.88,-90.37,0.08,-0.10,0.04
50,-0.23,-0.37,-1.39,-0.92,9.76,-0.09,329.31,-5.44,-90.50,0.00,0.02,0.22
50,0.23,-0.59,-0.56,-0.85,9.76,-0.09,328.88,-4.94,-90.50,0.03,0.00,0.19
50,-0.07,-0.26,-0.83,-0.78,9.77,-0.05,328.25,-4.56,-90.31,-0.08,-0.00,0.06
50,0.51,-0.66,-0.53,-0.80,9.77,-0.06,328.38,-4.63,-90.31,0.01,-0.03,-0.03
50,0.01,-0.74,-0.59,-0.80,9.77,-0.03,328.31,-4.63,-90.19,-0.05,0.01,-0.01
50,0.61,-0.42,-0.79,-0.81,9.77,-0.02,328.31,-4.75,-90.12,-0.07,0.03,-0.01
50,-0.04,-0.21,-0.72,-0.75,9.77,-0.02,327.81,-4.44,-90.12,0.02,0.03,0.13
50,0.50,-0.84,-0.54,-0.75,9.77,-0.03,327.75,-4.38,-90.19,0.08,-0.01,-0.05
50,0.33,0.66,0.99,-0.67,9.78,-0.13,326.94,-3.94,-90.75,0.26,0.23,0.39
50,1.06,1.11,7.18,-0.59,9.78,-0.22,326.06,-3.44,-91.25,0.03,-0.10,0.05
50,-2.01,0.26,2.73,-0.55,9.79,0.13,327.25,-3.19,-89.19,-1.08,-0.97,0.02
50,1.39,-3.87,-3.92,-0.69,9.76,0.62,330.13,-4.06,-86.31,-0.66,-0.72,-0.43
50,1.34,-0.74,-6.20,-0.85,9.73,0.80,331.94,-5.00,-85.25,-0.29,0.03,-0.33
50,0.31,2.83,-7.95,-0.92,9.71,0.94,330.81,-5.38,-84.44,-0.38,0.61,0.16
50,-3.69,2.44,-5.35,-0.68,9.74,0.90,328.06,-4.00,-84.62,0.23,0.49,0.54
50,-0.74,-1.45,-3.12,-0.68,9.73,0.93,325.50,-4.00,-84.50,-0.24,1.17,-0.08
50,-3.65,-2.87,4.35,-0.65,9.74,0.82,323.38,-3.81,-85.12,0.55,0.39,0.11
50,-0.78,-3.52,5.76,-0.80,9.74,0.69,323.94,-4.63,-85.87,-0.12,-0.02,-0.52
50,6.24,-3.97,0.63,-1.05,9.73,0.52,326.19,-5.94,-86.44,0.93,-0.79,-0.47
50,5.85,-0.21,3.46,-1.20,9.73,0.05,329.81,-6.94,-89.25,0.79,-0.69,-0.17
50,0.68,3.32,-0.80,-1.17,9.73,-0.17,331.44,-7.00,-90.62,0.71,-0.41,0.23
50,-3.24,2.79,2.15,-1.03,9.74,-0.31,331.94,-6.00,-91.81,-0.03,-0.28,0.15
50,0.70,0.17,-4.93,-1.10,9.74,0.11,332.19,-6.38,-89.87,-1.04,0.11,-0.06
50,-0.66,-2.93,0.05,-0.89,9.75,0.34,331.63,-5.63,-88.25,-0.46,-0.48,0.74
50,-3.11,-1.26,-4.78,-0.54,9.75,0.83,330.06,-3.38,-85.81,-1.32,0.10,0.39
50,-0.83,-1.70,-5.44,-0.66,9.71,1.11,330.13,-3.63,-83.56,-0.22,-0.10,-0.43
50,-1.77,-0.01,-7.04,-0.72,9.72,1.08,330.81,-4.19,-83.37,0.50,0.01,-0.03
50,0.78,0.32,-3.52,-0.87,9.74,0.66,331.19,-4.81,-85.50,1.01,0.39,-0.42
50,1.52,0.41,0.04,-0.97,9.75,0.14,330.94,-5.56,-88.44,1.11,0.63,-0.12
50,2.75,0.29,3.19,-1.00,9.74,-0.38,329.88,-5.94,-91.69,0.93,0.51,0.00
50,-5.28,-4.71,10.21,-0.88,9.76,-0.23,328.44,-5.13,-91.87,-2.64,1.38,0.48
50,0.25,-3.79,2.55,-0.80,9.76,-0.33,327.94,-4.81,-91.69,0.57,-0.20,0.29
50,0.22,0.14,3.27,-0.86,9.76,-0.29,328.44,-4.81,-92.00,-0.44,0.03,-0.27
